Unnamed: 0	Geneid	KO	Pathway_ko	Definition
1643	Cre02.g145750	K14207	9154	Digestive system
1644	Cre02.g145750	K14207	9156	Nervous system
1645	Cre02.g145750	K14207	4727	GABAergic synapse
1646	Cre02.g145750	K14207	9183	Protein families: signaling and cellular processes
1675	Cre02.g146600	K12402	9141	Transport and catabolism
1676	Cre02.g146600	K12402	9182	Protein families: genetic information processing
1680	Cre02.g147302	K15849	9105	Amino acid metabolism
1681	Cre02.g147302	K15849	360	Phenylalanine metabolism
1682	Cre02.g147302	K15849	400	"Phenylalanine	 tyrosine and tryptophan biosynthesis"
1683	Cre02.g147302	K15849	9110	Biosynthesis of other secondary metabolites
1684	Cre02.g147302	K15849	960	"Tropane	 piperidine and pyridine alkaloid biosynthesis"
1685	Cre02.g147450	K14347	9183	Protein families: signaling and cellular processes
1686	Cre02.g147450	K14347	4147	Exosome
1689	Cre02.g147850	K03667	9182	Protein families: genetic information processing
1700	Cre03.g143887	K01887	9122	Translation
1701	Cre03.g143887	K01887	9181	Protein families: metabolism
1702	Cre03.g143887	K01887	9182	Protein families: genetic information processing
1703	Cre03.g143887	K01887	3029	Mitochondrial biogenesis
1704	Cre03.g143907	K11308	9182	Protein families: genetic information processing
1705	Cre03.g144284	K10523	9132	Signal transduction
1706	Cre03.g144284	K10523	4341	Hedgehog signaling pathway - fly
1707	Cre03.g144284	K10523	9182	Protein families: genetic information processing
1726	Cre03.g144867	K18624	9183	Protein families: signaling and cellular processes
1728	Cre03.g144967	K17681	9182	Protein families: genetic information processing
1733	Cre03.g145227	K12199	9141	Transport and catabolism
1734	Cre03.g145227	K12199	9182	Protein families: genetic information processing
1735	Cre03.g145267	K01487	9104	Nucleotide metabolism
1738	Cre03.g145687	K04799	9124	Replication and repair
1739	Cre03.g145687	K04799	3410	Base excision repair
1740	Cre03.g145687	K04799	3450	Non-homologous end-joining
1741	Cre03.g145687	K04799	9182	Protein families: genetic information processing
1742	Cre03.g145687	K04799	3400	DNA repair and recombination proteins
1743	Cre03.g145687	K04799	9183	Protein families: signaling and cellular processes
1744	Cre03.g145727	K01866	9122	Translation
1745	Cre03.g145727	K01866	9181	Protein families: metabolism
1746	Cre03.g145727	K01866	9182	Protein families: genetic information processing
1747	Cre03.g145727	K01866	3029	Mitochondrial biogenesis
1753	Cre03.g145907	K14864	9182	Protein families: genetic information processing
1754	Cre03.g145967	K15437	9182	Protein families: genetic information processing
1763	Cre03.g146487	K14290	9122	Translation
1764	Cre03.g146487	K14290	3008	Ribosome biogenesis in eukaryotes
1765	Cre03.g146487	K14290	9132	Signal transduction
1766	Cre03.g146487	K14290	9172	Infectious diseases: Viral
1767	Cre03.g146487	K14290	5164	Influenza A
1768	Cre03.g146487	K14290	9182	Protein families: genetic information processing
1769	Cre03.g146487	K14290	3009	Ribosome biogenesis
1770	Cre03.g146487	K14290	3016	Transfer RNA biogenesis
1771	Cre03.g146487	K14290	3036	Chromosome and associated proteins
1783	Cre03.g149300	K15865	9182	Protein families: genetic information processing
1784	Cre03.g149500	K14801	9182	Protein families: genetic information processing
1785	Cre03.g149650	K11159	9191	Unclassified: metabolism
1788	Cre03.g150300	K02183	9132	Signal transduction
1789	Cre03.g150300	K02183	4015	Rap1 signaling pathway
1790	Cre03.g150300	K02183	4016	MAPK signaling pathway - plant
1791	Cre03.g150300	K02183	4371	Apelin signaling pathway
1792	Cre03.g150300	K02183	4020	Calcium signaling pathway
1793	Cre03.g150300	K02183	4070	Phosphatidylinositol signaling system
1794	Cre03.g150300	K02183	4024	cAMP signaling pathway
1795	Cre03.g150300	K02183	4022	cGMP-PKG signaling pathway
1796	Cre03.g150300	K02183	9143	Cell growth and death
1797	Cre03.g150300	K02183	4218	Cellular senescence
1798	Cre03.g150300	K02183	9151	Immune system
1799	Cre03.g150300	K02183	9152	Endocrine system
1800	Cre03.g150300	K02183	4922	Glucagon signaling pathway
1801	Cre03.g150300	K02183	4912	GnRH signaling pathway
1802	Cre03.g150300	K02183	4915	Estrogen signaling pathway
1803	Cre03.g150300	K02183	4921	Oxytocin signaling pathway
1804	Cre03.g150300	K02183	4916	Melanogenesis
1805	Cre03.g150300	K02183	4924	Renin secretion
1806	Cre03.g150300	K02183	4925	Aldosterone synthesis and secretion
1807	Cre03.g150300	K02183	9153	Circulatory system
1808	Cre03.g150300	K02183	4270	Vascular smooth muscle contraction
1809	Cre03.g150300	K02183	9154	Digestive system
1810	Cre03.g150300	K02183	4971	Gastric acid secretion
1811	Cre03.g150300	K02183	9156	Nervous system
1812	Cre03.g150300	K02183	4720	Long-term potentiation
1813	Cre03.g150300	K02183	4722	Neurotrophin signaling pathway
1814	Cre03.g150300	K02183	9157	Sensory system
1815	Cre03.g150300	K02183	4745	Phototransduction - fly
1816	Cre03.g150300	K02183	4740	Olfactory transduction
1817	Cre03.g150300	K02183	4750	Inflammatory mediator regulation of TRP channels
1818	Cre03.g150300	K02183	9159	Environmental adaptation
1819	Cre03.g150300	K02183	4626	Plant-pathogen interaction
1820	Cre03.g150300	K02183	9161	Cancers: Overview
1821	Cre03.g150300	K02183	9162	Cancers: Specific types
1822	Cre03.g150300	K02183	9164	Neurodegenerative diseases
1823	Cre03.g150300	K02183	9165	Substance dependence
1824	Cre03.g150300	K02183	5034	Alcoholism
1825	Cre03.g150300	K02183	9166	Cardiovascular diseases
1826	Cre03.g150300	K02183	9171	Infectious diseases: Bacterial
1827	Cre03.g150300	K02183	5152	Tuberculosis
1828	Cre03.g150300	K02183	9172	Infectious diseases: Viral
1829	Cre03.g150300	K02183	5163	Human cytomegalovirus infection
1830	Cre03.g150300	K02183	5167	Kaposi sarcoma-associated herpesvirus infection
1831	Cre03.g150300	K02183	9181	Protein families: metabolism
1832	Cre03.g150300	K02183	9182	Protein families: genetic information processing
1833	Cre03.g150300	K02183	3036	Chromosome and associated proteins
1834	Cre03.g150300	K02183	9183	Protein families: signaling and cellular processes
1835	Cre03.g150350	K14326	9122	Translation
1836	Cre03.g150350	K14326	3015	mRNA surveillance pathway
1837	Cre03.g150350	K14326	9182	Protein families: genetic information processing
1842	Cre03.g151400	K05643	9131	Membrane transport
1843	Cre03.g151400	K05643	9183	Protein families: signaling and cellular processes
1849	Cre03.g152425	K18740	9182	Protein families: genetic information processing
1857	Cre03.g154425	K16578	9182	Protein families: genetic information processing
1858	Cre03.g154425	K16578	9183	Protein families: signaling and cellular processes
1861	Cre03.g154950	K07393	9191	Unclassified: metabolism
1863	Cre03.g155051	K01634	9103	Lipid metabolism
1864	Cre03.g155051	K01634	9132	Signal transduction
1866	Cre03.g155800	K15025	9192	Unclassified: genetic information processing
1868	Cre03.g156100	K11984	9121	Transcription
1869	Cre03.g156100	K11984	9182	Protein families: genetic information processing
1870	Cre03.g156100	K11984	4121	Ubiquitin system
1886	Cre03.g158550	K14437	9182	Protein families: genetic information processing
1903	Cre03.g159750	K12190	9141	Transport and catabolism
1904	Cre03.g159750	K12190	9182	Protein families: genetic information processing
1905	Cre03.g159750	K12190	9183	Protein families: signaling and cellular processes
1906	Cre03.g159900	K07179	9122	Translation
1907	Cre03.g159900	K07179	9181	Protein families: metabolism
1908	Cre03.g159900	K07179	9182	Protein families: genetic information processing
1929	Cre03.g162100	K00573	9191	Unclassified: metabolism
1936	Cre03.g162701	K11647	9159	Environmental adaptation
1937	Cre03.g162701	K11647	9162	Cancers: Specific types
1938	Cre03.g162701	K11647	9182	Protein families: genetic information processing
1939	Cre03.g162701	K11647	3036	Chromosome and associated proteins
1963	Cre03.g165215	K08337	9141	Transport and catabolism
1964	Cre03.g165215	K08337	4138	Autophagy - yeast
1965	Cre03.g165215	K08337	4136	Autophagy - other
1966	Cre03.g165215	K08337	9143	Cell growth and death
1967	Cre03.g165215	K08337	9182	Protein families: genetic information processing
1968	Cre03.g165215	K08337	4121	Ubiquitin system
1969	Cre03.g165215	K08337	3029	Mitochondrial biogenesis
1974	Cre03.g166050	K17285	9183	Protein families: signaling and cellular processes
1996	Cre03.g168550	K15015	9156	Nervous system
1997	Cre03.g168550	K15015	4723	Retrograde endocannabinoid signaling
1998	Cre03.g168550	K15015	4721	Synaptic vesicle cycle
1999	Cre03.g168550	K15015	9165	Substance dependence
2000	Cre03.g168550	K15015	5033	Nicotine addiction
2001	Cre03.g168550	K15015	9183	Protein families: signaling and cellular processes
2006	Cre03.g168850	K17434	9182	Protein families: genetic information processing
2007	Cre03.g169150	K13161	9182	Protein families: genetic information processing
2016	Cre03.g169850	K01883	9122	Translation
2017	Cre03.g169850	K01883	9181	Protein families: metabolism
2018	Cre03.g169850	K01883	9182	Protein families: genetic information processing
2023	Cre03.g171300	K11517	9101	Carbohydrate metabolism
2024	Cre03.g171300	K11517	9141	Transport and catabolism
2049	Cre03.g172150	K18442	9141	Transport and catabolism
2050	Cre03.g172150	K18442	9182	Protein families: genetic information processing
2053	Cre03.g172500	K17893	9191	Unclassified: metabolism
2054	Cre03.g172550	K11434	9132	Signal transduction
2055	Cre03.g172550	K11434	9152	Endocrine system
2056	Cre03.g172550	K11434	9182	Protein families: genetic information processing
2059	Cre03.g172800	K18753	9143	Cell growth and death
2060	Cre03.g172800	K18753	9182	Protein families: genetic information processing
2066	Cre03.g173200	K17783	9182	Protein families: genetic information processing
2067	Cre03.g173700	K10396	9141	Transport and catabolism
2068	Cre03.g173700	K10396	9156	Nervous system
2069	Cre03.g173700	K10396	9182	Protein families: genetic information processing
2070	Cre03.g173700	K10396	9183	Protein families: signaling and cellular processes
2071	Cre03.g173700	K10396	4147	Exosome
2073	Cre03.g174400	K00456	9105	Amino acid metabolism
2074	Cre03.g174400	K00456	9106	Metabolism of other amino acids
2075	Cre03.g174476	K15161	9182	Protein families: genetic information processing
2095	Cre03.g176100	K18732	9182	Protein families: genetic information processing
2096	Cre03.g176250	K02146	9102	Energy metabolism
2097	Cre03.g176250	K02146	9141	Transport and catabolism
2098	Cre03.g176250	K02146	4142	Lysosome
2099	Cre03.g176250	K02146	9155	Excretory system
2100	Cre03.g176250	K02146	9156	Nervous system
2101	Cre03.g176250	K02146	9161	Cancers: Overview
2102	Cre03.g176250	K02146	9163	Immune diseases
2103	Cre03.g176250	K02146	9171	Infectious diseases: Bacterial
2104	Cre03.g176250	K02146	5120	Epithelial cell signaling in Helicobacter pylori infection
2105	Cre03.g176250	K02146	5152	Tuberculosis
2106	Cre03.g176250	K02146	9172	Infectious diseases: Viral
2112	Cre03.g176700	K17408	9182	Protein families: genetic information processing
2113	Cre03.g176700	K17408	3029	Mitochondrial biogenesis
2114	Cre03.g177053	K17263	9182	Protein families: genetic information processing
2115	Cre03.g177053	K17263	9183	Protein families: signaling and cellular processes
2116	Cre03.g177150	K17263	9182	Protein families: genetic information processing
2117	Cre03.g177150	K17263	9183	Protein families: signaling and cellular processes
2120	Cre03.g177900	K17776	9182	Protein families: genetic information processing
2168	Cre03.g178300	K12850	9121	Transcription
2169	Cre03.g178300	K12850	9182	Protein families: genetic information processing
2234	Cre03.g179450	K09624	9181	Protein families: metabolism
2235	Cre03.g179500	K00472	9105	Amino acid metabolism
2236	Cre03.g179550	K03142	9121	Transcription
2237	Cre03.g179550	K03142	9124	Replication and repair
2238	Cre03.g179550	K03142	9161	Cancers: Overview
2239	Cre03.g179550	K03142	9182	Protein families: genetic information processing
2240	Cre03.g179550	K03142	3400	DNA repair and recombination proteins
2269	Cre03.g180850	K14006	9123	"Folding	 sorting and degradation"
2270	Cre03.g180850	K14006	9182	Protein families: genetic information processing
2275	Cre03.g181350	K02879	9122	Translation
2276	Cre03.g181350	K02879	9182	Protein families: genetic information processing
2300	Cre03.g182650	K13511	9103	Lipid metabolism
2301	Cre03.g182650	K13511	9181	Protein families: metabolism
2328	Cre03.g185100	K15698	9182	Protein families: genetic information processing
2333	Cre03.g185350	K11000	9181	Protein families: metabolism
2336	Cre03.g186200	K00981	9103	Lipid metabolism
2337	Cre03.g186200	K00981	9132	Signal transduction
2340	Cre03.g186550	K11137	9124	Replication and repair
2341	Cre03.g186550	K11137	9132	Signal transduction
2342	Cre03.g186550	K11137	9182	Protein families: genetic information processing
2343	Cre03.g186550	K11137	3400	DNA repair and recombination proteins
2369	Cre03.g188750	K13177	9182	Protein families: genetic information processing
2370	Cre03.g188750	K13177	3016	Transfer RNA biogenesis
2381	Cre03.g189400	K01875	9122	Translation
2382	Cre03.g189400	K01875	9181	Protein families: metabolism
2383	Cre03.g189400	K01875	9182	Protein families: genetic information processing
2384	Cre03.g189500	K03574	9182	Protein families: genetic information processing
2386	Cre03.g189605	K15176	9182	Protein families: genetic information processing
2416	Cre03.g189700	K07735	9182	Protein families: genetic information processing
2417	Cre03.g189950	K09553	9164	Neurodegenerative diseases
2418	Cre03.g189950	K09553	9182	Protein families: genetic information processing
2422	Cre03.g190500	K05546	9107	Glycan biosynthesis and metabolism
2423	Cre03.g190500	K05546	9123	"Folding	 sorting and degradation"
2426	Cre03.g190850	K13238	9103	Lipid metabolism
2461	Cre03.g192000	K14299	9122	Translation
2462	Cre03.g192000	K14299	9132	Signal transduction
2463	Cre03.g192000	K14299	9182	Protein families: genetic information processing
2474	Cre03.g193350	K04459	9132	Signal transduction
2475	Cre03.g193350	K04459	9181	Protein families: metabolism
2476	Cre03.g193550	K17427	9182	Protein families: genetic information processing
2480	Cre03.g193800	K01893	9122	Translation
2481	Cre03.g193800	K01893	9181	Protein families: metabolism
2482	Cre03.g193800	K01893	9182	Protein families: genetic information processing
2488	Cre03.g194000	K12819	9121	Transcription
2489	Cre03.g194000	K12819	9182	Protein families: genetic information processing
2496	Cre03.g194250	K05609	9181	Protein families: metabolism
2497	Cre03.g194250	K05609	9182	Protein families: genetic information processing
2498	Cre03.g194300	K18163	9159	Environmental adaptation
2499	Cre03.g194300	K18163	9182	Protein families: genetic information processing
2514	Cre03.g195600	K01194	9101	Carbohydrate metabolism
2515	Cre03.g195600	K01194	9183	Protein families: signaling and cellular processes
2518	Cre03.g195750	K14961	9167	Endocrine and metabolic diseases
2519	Cre03.g195750	K14961	9182	Protein families: genetic information processing
2538	Cre03.g197350	K12860	9121	Transcription
2539	Cre03.g197350	K12860	9182	Protein families: genetic information processing
2540	Cre03.g197350	K12860	3400	DNA repair and recombination proteins
2623	Cre03.g200100	K18726	9182	Protein families: genetic information processing
